Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
RIVIERE,"2,318,000",818.06,"2,834",15-Oct-21,1 JIAK KIM STREET #16-02,New Sale,Strata,76,"30,500",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,169423,3,16,Central Region,Singapore River
RIVIERE,"5,797,700","2,002.10","2,896",15-Oct-21,3 JIAK KIM STREET #18-08,New Sale,Strata,186,"31,170",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,169424,3,16,Central Region,Singapore River
RIVIERE,"2,330,700",839.59,"2,776",15-Oct-21,3 JIAK KIM STREET #15-11,New Sale,Strata,78,"29,881",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,169424,3,16,Central Region,Singapore River
VERDALE,"1,274,800",731.95,"1,742",15-Oct-21,12 DE SOUZA AVENUE #04-38,New Sale,Strata,68,"18,747",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,N.A,599462,21,59,Central Region,Bukit Timah
VERDALE,"1,346,000",731.95,"1,839",15-Oct-21,6 DE SOUZA AVENUE #04-15,New Sale,Strata,68,"19,794",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,N.A,599460,21,59,Central Region,Bukit Timah
LEEDON GREEN,"3,620,000","1,356.26","2,669",15-Oct-21,30 LEEDON HEIGHTS #04-19,New Sale,Strata,126,"28,730",-,Condominium,1,Freehold,Uncompleted,N.A,266223,10,26,Central Region,Bukit Timah
LEEDON GREEN,"1,924,480",710.42,"2,709",15-Oct-21,38 LEEDON HEIGHTS #12-54,New Sale,Strata,66,"29,159",-,Condominium,1,Freehold,Uncompleted,N.A,266078,10,26,Central Region,Bukit Timah
THE SHORE RESIDENCES,"1,490,000",871.88,"1,709",15-Oct-21,87 AMBER ROAD #12-21,Resale,Strata,81,"18,395",-,Condominium,1,103 yrs from 18/08/2009,2014,Private,439897,15,43,Central Region,Marine Parade
DRAYCOTT EIGHT,"6,480,000","3,175.38","2,041",15-Oct-21,10 DRAYCOTT PARK #02-07,Resale,Strata,295,"21,966",-,Condominium,1,99 yrs from 24/10/1997,2005,Private,259405,10,25,Central Region,Newton
N.A.,"9,600,000","4,293.76","2,236",15-Oct-21,5 HOLLAND GROVE WALK,Resale,Land,398.9,"24,066",-,Detached House,1,Freehold,-,Private,278754,10,27,Central Region,Bukit Timah
SKY VUE,"828,000",484.38,"1,709",15-Oct-21,1 BISHAN STREET 15 #12-03,Resale,Strata,45,"18,400",-,Condominium,1,99 yrs from 04/03/2013,2016,HDB,573910,20,57,Central Region,Bishan
THE LIGHT @ CAIRNHILL,"3,800,000","1,722.24","2,206",15-Oct-21,19 CAIRNHILL CIRCLE #04-03,Resale,Strata,160,"23,750",-,Condominium,1,Freehold,2004,Private,229768,9,22,Central Region,Newton
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,"15,000,000","3,056.98","4,907",15-Oct-21,65 CAIRNHILL ROAD #31-02,Resale,Strata,284,"52,817",-,Apartment,1,Freehold,2011,Private,229721,9,22,Central Region,Newton
KING'S 8,"5,300,000","5,112.90","1,037",15-Oct-21,3E KING'S ROAD,Resale,Strata,475,"11,158",-,Detached House,1,Freehold,2010,Private,266306,10,26,Central Region,Bukit Timah
LEEDON RESIDENCE,"5,400,000","2,131.27","2,534",15-Oct-21,6 LEEDON HEIGHTS #06-05,Resale,Strata,198,"27,273",-,Condominium,1,Freehold,2015,Private,266215,10,26,Central Region,Bukit Timah
GUILLEMARD EDGE,"795,000",861.12,923,15-Oct-21,38 LORONG 30 GEYLANG #08-28,Resale,Strata,80,"9,938",-,Apartment,1,Freehold,2014,Private,398371,14,39,Central Region,Geylang
COSTA RHU,"1,675,000","1,743.77",961,15-Oct-21,1 RHU CROSS #01-03,Resale,Strata,162,"10,340",-,Condominium,1,99 yrs from 30/05/1994,1997,Private,437431,15,43,Central Region,Kallang
AIRSTREAM,"690,000",473.62,"1,457",15-Oct-21,26 ST. MICHAEL'S ROAD #10-03,Resale,Strata,44,"15,682",-,Apartment,1,Freehold,2012,HDB,327994,12,32,Central Region,Kallang
THE WATERSIDE,"4,570,000","2,432.66","1,879",15-Oct-21,3 TANJONG RHU ROAD #22-02,Resale,Strata,226,"20,221",-,Condominium,1,Freehold,1992,Private,436881,15,43,Central Region,Kallang
EIGHT RIVERSUITES,"1,060,000",699.66,"1,515",15-Oct-21,6 WHAMPOA EAST #15-10,Resale,Strata,65,"16,308",-,Condominium,1,99 yrs from 11/07/2011,2016,Private,338519,12,33,Central Region,Kallang
SKY HABITAT,"2,100,000","1,248.62","1,682",15-Oct-21,9 BISHAN STREET 15 #09-18,Resale,Strata,116,"18,103",-,Condominium,1,99 yrs from 30/05/2011,2015,Private,573909,20,57,Central Region,Bishan
D'LEEDON,"1,610,000","1,076.40","1,496",15-Oct-21,7 LEEDON HEIGHTS #09-17,Resale,Strata,100,"16,100",-,Condominium,1,99 yrs from 08/04/2010,2014,Private,267953,10,26,Central Region,Bukit Timah
GUILLEMARD EDGE,"618,000",409.03,"1,511",15-Oct-21,38 LORONG 30 GEYLANG #05-06,Resale,Strata,38,"16,263",-,Apartment,1,Freehold,2014,HDB,398371,14,39,Central Region,Geylang
PARC EMILY,"1,888,000","1,001.05","1,886",15-Oct-21,9 MOUNT EMILY ROAD #07-17,Resale,Strata,93,"20,301",-,Condominium,1,Freehold,2008,Private,228492,9,22,Central Region,Rochor
THE ROCHESTER RESIDENCES,"2,610,000","1,862.17","1,402",15-Oct-21,33 ROCHESTER DRIVE #25-03,Resale,Strata,173,"15,087",-,Apartment,1,99 yrs from 02/02/2005,2011,Private,138638,5,13,Central Region,Queenstown
THE INTERLACE,"1,468,000","1,044.11","1,406",15-Oct-21,206 DEPOT ROAD #11-51,Resale,Strata,97,"15,134",-,Condominium,1,99 yrs from 11/02/2009,2013,Private,109697,4,10,Central Region,Bukit Merah
THE HILLFORD,"510,000",398.27,"1,281",15-Oct-21,172 JALAN JURONG KECHIL #07-14,Resale,Strata,37,"13,784",-,Apartment,1,60 yrs from 19/02/2013,2016,HDB,596182,21,59,Central Region,Bukit Timah
AMBER PARK,"2,097,800",871.88,"2,406",16-Oct-21,18A AMBER GARDENS #01-30,New Sale,Strata,81,"25,899",-,Condominium,1,Freehold,Uncompleted,N.A,439981,15,43,Central Region,Marine Parade
KENT RIDGE HILL RESIDENCES,"1,868,000",947.23,"1,972",16-Oct-21,64A SOUTH BUONA VISTA ROAD #02-61,New Sale,Strata,88,"21,227",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,N.A,117326,5,11,Central Region,Queenstown
PETIT JERVOIS,"3,685,000","1,291.68","2,853",16-Oct-21,33 JERVOIS ROAD #01-01,New Sale,Strata,120,"30,708",-,Apartment,1,Freehold,Uncompleted,N.A,247657,10,24,Central Region,Tanglin
THE HYDE,"2,928,000",947.23,"3,091",16-Oct-21,11 BALMORAL ROAD #04-11,New Sale,Strata,88,"33,273",-,Condominium,1,Freehold,Uncompleted,N.A,259796,10,25,Central Region,Tanglin
THE HYDE,"3,150,000",947.23,"3,325",16-Oct-21,11 BALMORAL ROAD #08-11,New Sale,Strata,88,"35,795",-,Condominium,1,Freehold,Uncompleted,N.A,259796,10,25,Central Region,Tanglin
NORMANTON PARK,"1,674,400",936.47,"1,788",16-Oct-21,47 NORMANTON PARK #17-14,New Sale,Strata,87,"19,246",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,119028,5,11,Central Region,Queenstown
VERTICUS,"1,438,000",753.48,"1,908",16-Oct-21,3 JALAN KEMAMAN #06-02,New Sale,Strata,70,"20,543",-,Apartment,1,Freehold,Uncompleted,N.A,329343,12,32,Central Region,Novena
AVENUE SOUTH RESIDENCE,"1,660,000",688.9,"2,410",16-Oct-21,13 SILAT AVENUE #55-43,New Sale,Strata,64,"25,938",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168878,3,16,Central Region,Bukit Merah
AVENUE SOUTH RESIDENCE,"1,729,000",731.95,"2,362",16-Oct-21,13 SILAT AVENUE #51-46,New Sale,Strata,68,"25,426",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168878,3,16,Central Region,Bukit Merah
THE AVENIR,"3,753,000","1,140.98","3,289",16-Oct-21,8 RIVER VALLEY CLOSE #30-03,New Sale,Strata,106,"35,406",-,Condominium,1,Freehold,Uncompleted,N.A,238432,9,23,Central Region,River Valley
THE AVENIR,"5,096,000","1,528.49","3,334",16-Oct-21,8 RIVER VALLEY CLOSE #33-05,New Sale,Strata,142,"35,887",-,Condominium,1,Freehold,Uncompleted,N.A,238432,9,23,Central Region,River Valley
LEEDON GREEN,"1,780,000",710.42,"2,506",16-Oct-21,30 LEEDON HEIGHTS #03-21,New Sale,Strata,66,"26,970",-,Condominium,1,Freehold,Uncompleted,N.A,266223,10,26,Central Region,Bukit Timah
LEEDON GREEN,"1,269,000",473.62,"2,679",16-Oct-21,32 LEEDON HEIGHTS #06-33,New Sale,Strata,44,"28,841",-,Condominium,1,Freehold,Uncompleted,N.A,266075,10,26,Central Region,Bukit Timah
ONE-NORTH EDEN,"2,725,000","1,399.32","1,947",16-Oct-21,10 SLIM BARRACKS RISE #09-12,New Sale,Strata,130,"20,962",-,Apartment,1,99 yrs from 10/12/2019,Uncompleted,N.A,138493,5,13,Central Region,Queenstown
JERVOIS MANSION,"2,700,000","1,022.58","2,640",16-Oct-21,10 JERVOIS CLOSE #05-14,New Sale,Strata,95,"28,421",-,Apartment,1,Freehold,Uncompleted,N.A,249106,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,480,000","1,022.58","2,425",16-Oct-21,10 JERVOIS CLOSE #01-14,New Sale,Strata,95,"26,105",-,Apartment,1,Freehold,Uncompleted,N.A,249106,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,265,000","1,022.58","2,215",16-Oct-21,10 JERVOIS CLOSE #02-14,New Sale,Strata,95,"23,842",-,Apartment,1,Freehold,Uncompleted,N.A,249106,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,668,958",753.48,"2,215",16-Oct-21,10 JERVOIS CLOSE #01-15,New Sale,Strata,70,"23,842",-,Apartment,1,Freehold,Uncompleted,N.A,249106,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,100,000",753.48,"2,787",16-Oct-21,10 JERVOIS CLOSE #05-15,New Sale,Strata,70,"30,000",-,Apartment,1,Freehold,Uncompleted,N.A,249106,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,869,505",753.48,"2,481",16-Oct-21,10 JERVOIS CLOSE #04-15,New Sale,Strata,70,"26,707",-,Apartment,1,Freehold,Uncompleted,N.A,249106,10,24,Central Region,Tanglin
JERVOIS MANSION,"3,744,235","1,474.67","2,539",16-Oct-21,10 JERVOIS CLOSE #01-16,New Sale,Strata,137,"27,330",-,Apartment,1,Freehold,Uncompleted,N.A,249106,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,181,665",785.77,"2,776",16-Oct-21,16 JERVOIS CLOSE #04-23,New Sale,Strata,73,"29,886",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,260,210",785.77,"2,876",16-Oct-21,16 JERVOIS CLOSE #05-23,New Sale,Strata,73,"30,962",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,032,196",785.77,"2,586",16-Oct-21,16 JERVOIS CLOSE #01-23,New Sale,Strata,73,"27,838",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,027,020",785.77,"2,580",16-Oct-21,16 JERVOIS CLOSE #03-23,New Sale,Strata,73,"27,767",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,942,230",785.77,"2,472",16-Oct-21,16 JERVOIS CLOSE #02-23,New Sale,Strata,73,"26,606",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"5,205,751","1,808.35","2,879",16-Oct-21,16 JERVOIS CLOSE #05-24,New Sale,Strata,168,"30,987",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"4,828,198","1,808.35","2,670",16-Oct-21,16 JERVOIS CLOSE #03-24,New Sale,Strata,168,"28,739",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"4,841,438","1,808.35","2,677",16-Oct-21,16 JERVOIS CLOSE #01-24,New Sale,Strata,168,"28,818",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"4,427,970","1,808.35","2,449",16-Oct-21,16 JERVOIS CLOSE #02-24,New Sale,Strata,168,"26,357",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"4,163,990","1,539.25","2,705",16-Oct-21,16 JERVOIS CLOSE #04-25,New Sale,Strata,143,"29,119",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"3,686,555","1,539.25","2,395",16-Oct-21,16 JERVOIS CLOSE #02-25,New Sale,Strata,143,"25,780",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"3,681,000","1,539.25","2,391",16-Oct-21,16 JERVOIS CLOSE #03-25,New Sale,Strata,143,"25,741",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"3,614,270","1,539.25","2,348",16-Oct-21,16 JERVOIS CLOSE #01-25,New Sale,Strata,143,"25,275",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,990,786",785.77,"2,534",16-Oct-21,16 JERVOIS CLOSE #02-26,New Sale,Strata,73,"27,271",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,027,020",785.77,"2,580",16-Oct-21,16 JERVOIS CLOSE #03-26,New Sale,Strata,73,"27,767",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,093,162",785.77,"2,664",16-Oct-21,16 JERVOIS CLOSE #01-26,New Sale,Strata,73,"28,673",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,181,665",785.77,"2,776",16-Oct-21,16 JERVOIS CLOSE #04-26,New Sale,Strata,73,"29,886",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,260,210",785.77,"2,876",16-Oct-21,16 JERVOIS CLOSE #05-26,New Sale,Strata,73,"30,962",-,Apartment,1,Freehold,Uncompleted,N.A,249111,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,679,380","1,001.05","2,677",16-Oct-21,6 JERVOIS CLOSE #04-01,New Sale,Strata,93,"28,811",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,569,655","1,001.05","2,567",16-Oct-21,6 JERVOIS CLOSE #01-01,New Sale,Strata,93,"27,631",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,777,840","1,001.05","2,775",16-Oct-21,6 JERVOIS CLOSE #05-01,New Sale,Strata,93,"29,869",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,517,405","1,001.05","2,515",16-Oct-21,6 JERVOIS CLOSE #02-01,New Sale,Strata,93,"27,069",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,496,000",861.12,"2,899",16-Oct-21,6 JERVOIS CLOSE #05-02,New Sale,Strata,80,"31,200",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,195,545",861.12,"2,550",16-Oct-21,6 JERVOIS CLOSE #02-02,New Sale,Strata,80,"27,444",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,171,510",861.12,"2,522",16-Oct-21,6 JERVOIS CLOSE #03-03,New Sale,Strata,80,"27,144",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,196,830",861.12,"2,551",16-Oct-21,6 JERVOIS CLOSE #02-03,New Sale,Strata,80,"27,460",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,407,967",861.12,"2,796",16-Oct-21,6 JERVOIS CLOSE #04-03,New Sale,Strata,80,"30,100",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,495,746",861.12,"2,898",16-Oct-21,6 JERVOIS CLOSE #05-03,New Sale,Strata,80,"31,197",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,763,280","1,001.05","2,760",16-Oct-21,6 JERVOIS CLOSE #05-04,New Sale,Strata,93,"29,713",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,556,070","1,001.05","2,553",16-Oct-21,6 JERVOIS CLOSE #01-04,New Sale,Strata,93,"27,485",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,665,795","1,001.05","2,663",16-Oct-21,6 JERVOIS CLOSE #04-04,New Sale,Strata,93,"28,664",-,Apartment,1,Freehold,Uncompleted,N.A,249102,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,410,000",495.14,"2,848",16-Oct-21,8 JERVOIS CLOSE #04-05,New Sale,Strata,46,"30,652",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,274,085",495.14,"2,573",16-Oct-21,8 JERVOIS CLOSE #02-05,New Sale,Strata,46,"27,698",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,375,833",495.14,"2,779",16-Oct-21,8 JERVOIS CLOSE #03-05,New Sale,Strata,46,"29,909",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,435,000",495.14,"2,898",16-Oct-21,8 JERVOIS CLOSE #05-05,New Sale,Strata,46,"31,196",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,337,893",495.14,"2,702",16-Oct-21,8 JERVOIS CLOSE #01-05,New Sale,Strata,46,"29,085",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,375,833",495.14,"2,779",16-Oct-21,8 JERVOIS CLOSE #03-06,New Sale,Strata,46,"29,909",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,337,893",495.14,"2,702",16-Oct-21,8 JERVOIS CLOSE #01-06,New Sale,Strata,46,"29,085",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,274,085",495.14,"2,573",16-Oct-21,8 JERVOIS CLOSE #02-06,New Sale,Strata,46,"27,698",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,410,000",495.14,"2,848",16-Oct-21,8 JERVOIS CLOSE #04-06,New Sale,Strata,46,"30,652",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,818,340",645.84,"2,815",16-Oct-21,8 JERVOIS CLOSE #04-07,New Sale,Strata,60,"30,306",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,747,684",645.84,"2,706",16-Oct-21,8 JERVOIS CLOSE #03-07,New Sale,Strata,60,"29,128",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,666,787",645.84,"2,581",16-Oct-21,8 JERVOIS CLOSE #02-07,New Sale,Strata,60,"27,780",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,870,800",645.84,"2,897",16-Oct-21,8 JERVOIS CLOSE #05-07,New Sale,Strata,60,"31,180",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,293,836",807.3,"2,841",16-Oct-21,8 JERVOIS CLOSE #05-08,New Sale,Strata,75,"30,584",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,995,950",807.3,"2,472",16-Oct-21,8 JERVOIS CLOSE #01-08,New Sale,Strata,75,"26,613",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,932,775",678.13,"2,850",16-Oct-21,8 JERVOIS CLOSE #05-09,New Sale,Strata,63,"30,679",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,717,980",678.13,"2,533",16-Oct-21,8 JERVOIS CLOSE #01-09,New Sale,Strata,63,"27,270",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,854,901",678.13,"2,735",16-Oct-21,8 JERVOIS CLOSE #04-09,New Sale,Strata,63,"29,443",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,611,000",678.13,"2,376",16-Oct-21,8 JERVOIS CLOSE #02-09,New Sale,Strata,63,"25,571",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,792,175",678.13,"2,643",16-Oct-21,8 JERVOIS CLOSE #04-10,New Sale,Strata,63,"28,447",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,611,000",678.13,"2,376",16-Oct-21,8 JERVOIS CLOSE #02-10,New Sale,Strata,63,"25,571",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,961,766",678.13,"2,893",16-Oct-21,8 JERVOIS CLOSE #05-10,New Sale,Strata,63,"31,139",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,717,980",678.13,"2,533",16-Oct-21,8 JERVOIS CLOSE #01-10,New Sale,Strata,63,"27,270",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,923,845",796.54,"2,415",16-Oct-21,8 JERVOIS CLOSE #02-11,New Sale,Strata,74,"25,998",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,174,044",796.54,"2,729",16-Oct-21,8 JERVOIS CLOSE #04-11,New Sale,Strata,74,"29,379",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,261,839",796.54,"2,840",16-Oct-21,8 JERVOIS CLOSE #05-11,New Sale,Strata,74,"30,565",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,083,258",818.06,"2,547",16-Oct-21,8 JERVOIS CLOSE #02-12,New Sale,Strata,76,"27,411",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,029,996",818.06,"2,481",16-Oct-21,8 JERVOIS CLOSE #03-12,New Sale,Strata,76,"26,710",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,371,069",818.06,"2,898",16-Oct-21,8 JERVOIS CLOSE #05-12,New Sale,Strata,76,"31,198",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"2,194,000",818.06,"2,682",16-Oct-21,8 JERVOIS CLOSE #04-12,New Sale,Strata,76,"28,868",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,388,856",495.14,"2,805",16-Oct-21,8 JERVOIS CLOSE #04-13,New Sale,Strata,46,"30,193",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,404,632",495.14,"2,837",16-Oct-21,8 JERVOIS CLOSE #05-13,New Sale,Strata,46,"30,535",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,298,449",495.14,"2,622",16-Oct-21,8 JERVOIS CLOSE #01-13,New Sale,Strata,46,"28,227",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,258,560",495.14,"2,542",16-Oct-21,8 JERVOIS CLOSE #03-13,New Sale,Strata,46,"27,360",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
JERVOIS MANSION,"1,194,000",495.14,"2,411",16-Oct-21,8 JERVOIS CLOSE #02-13,New Sale,Strata,46,"25,957",-,Apartment,1,Freehold,Uncompleted,N.A,249104,10,24,Central Region,Tanglin
THE WOODLEIGH RESIDENCES,"2,060,000",958,"2,150",17-Oct-21,15 BIDADARI PARK DRIVE #09-05,New Sale,Strata,89,"23,146",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367805,13,36,Central Region,Toa Payoh
AMBER PARK,"3,634,470","1,571.54","2,313",17-Oct-21,18 AMBER GARDENS #18-17,New Sale,Strata,146,"24,894",-,Condominium,1,Freehold,Uncompleted,N.A,439980,15,43,Central Region,Marine Parade
NORMANTON PARK,"1,559,000",828.83,"1,881",17-Oct-21,47 NORMANTON PARK #16-10,New Sale,Strata,77,"20,247",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,119028,5,11,Central Region,Queenstown
NORMANTON PARK,"1,522,000",828.83,"1,836",17-Oct-21,47 NORMANTON PARK #05-10,New Sale,Strata,77,"19,766",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,119028,5,11,Central Region,Queenstown
NORMANTON PARK,"1,689,000",936.47,"1,804",17-Oct-21,49 NORMANTON PARK #02-23,New Sale,Strata,87,"19,414",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117280,5,11,Central Region,Queenstown
